l_x (mm)_std_25%,3.7401765384164847,3.2761474365008323,3.537619917112475,4.232617419999806,4.083782862813473,2.373192757683052
l_x (mm)_std_50%,3.7401765384164847,3.2761474365008323,3.537619917112475,4.232617419999806,4.083782862813473,2.373192757683052
l_x (mm)_std_75%,3.7401765384164847,3.2761474365008323,3.537619917112475,4.232617419999806,4.083782862813473,2.373192757683052
l_x (mm)_std_max,3.7401765384164847,3.2761474365008323,3.537619917112475,4.232617419999806,4.083782862813473,2.373192757683052
l_x (mm)_min_count,1.0,1.0,1.0,1.0,1.0,1.0
l_x (mm)_min_mean,-6.05946,-6.5807,-6.5807,-6.5807,-6.5807,-4.49573
l_x (mm)_min_min,-6.05946,-6.5807,-6.5807,-6.5807,-6.5807,-4.49573
l_x (mm)_min_25%,-6.05946,-6.5807,-6.5807,-6.5807,-6.5807,-4.49573
l_x (mm)_min_50%,-6.05946,-6.5807,-6.5807,-6.5807,-6.5807,-4.49573
l_x (mm)_min_75%,-6.05946,-6.5807,-6.5807,-6.5807,-6.5807,-4.49573
l_x (mm)_min_max,-6.05946,-6.5807,-6.5807,-6.5807,-6.5807,-4.49573
l_x (mm)_25%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_x (mm)_25%_mean,-2.67137,-1.88951,-2.93199,-4.49573,-2.93199,-1.36826
l_x (mm)_25%_min,-2.67137,-1.88951,-2.93199,-4.49573,-2.93199,-1.36826
l_x (mm)_25%_25%,-2.67137,-1.88951,-2.93199,-4.49573,-2.93199,-1.36826
l_x (mm)_25%_50%,-2.67137,-1.88951,-2.93199,-4.49573,-2.93199,-1.36826
l_x (mm)_25%_75%,-2.67137,-1.88951,-2.93199,-4.49573,-2.93199,-1.36826
l_x (mm)_25%_max,-2.67137,-1.88951,-2.93199,-4.49573,-2.93199,-1.36826
l_x (mm)_50%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_x (mm)_50%_mean,1.23796,0.716711,2.28044,1.23796,1.23796,1.23796
l_x (mm)_50%_min,1.23796,0.716711,2.28044,1.23796,1.23796,1.23796
l_x (mm)_50%_25%,1.23796,0.716711,2.28044,1.23796,1.23796,1.23796
l_x (mm)_50%_50%,1.23796,0.716711,2.28044,1.23796,1.23796,1.23796
l_x (mm)_50%_75%,1.23796,0.716711,2.28044,1.23796,1.23796,1.23796
l_x (mm)_50%_max,1.23796,0.716711,2.28044,1.23796,1.23796,1.23796
l_x (mm)_75%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_x (mm)_75%_mean,3.84417,3.32293,3.84417,3.84417,3.32293,1.7592
l_x (mm)_75%_min,3.84417,3.32293,3.84417,3.84417,3.32293,1.7592
l_x (mm)_75%_25%,3.84417,3.32293,3.84417,3.84417,3.32293,1.7592
l_x (mm)_75%_50%,3.84417,3.32293,3.84417,3.84417,3.32293,1.7592
l_x (mm)_75%_75%,3.84417,3.32293,3.84417,3.84417,3.32293,1.7592
l_x (mm)_75%_max,3.84417,3.32293,3.84417,3.84417,3.32293,1.7592
l_x (mm)_max_count,1.0,1.0,1.0,1.0,1.0,1.0
l_x (mm)_max_mean,5.92915,6.45039,6.45039,6.45039,6.45039,6.45039
l_x (mm)_max_min,5.92915,6.45039,6.45039,6.45039,6.45039,6.45039
l_x (mm)_max_25%,5.92915,6.45039,6.45039,6.45039,6.45039,6.45039
l_x (mm)_max_50%,5.92915,6.45039,6.45039,6.45039,6.45039,6.45039
l_x (mm)_max_75%,5.92915,6.45039,6.45039,6.45039,6.45039,6.45039
l_x (mm)_max_max,5.92915,6.45039,6.45039,6.45039,6.45039,6.45039
l_y (mm)_count_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_count_mean,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_y (mm)_count_min,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_y (mm)_count_25%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_y (mm)_count_50%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_y (mm)_count_75%,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_y (mm)_count_max,195.0,1031.0,1749.0,1076.0,265.0,55.0
l_y (mm)_mean_count,1.0,1.0,1.0,1.0,1.0,1.0
l_y (mm)_mean_mean,-0.22687340512820506,-0.7550050708050436,-0.6533037004002287,0.1814196013011152,0.39216312830188643,1.1905685999999995
l_y (mm)_mean_min,-0.22687340512820506,-0.7550050708050436,-0.6533037004002287,0.1814196013011152,0.39216312830188643,1.1905685999999995
l_y (mm)_mean_25%,-0.22687340512820506,-0.7550050708050436,-0.6533037004002287,0.1814196013011152,0.39216312830188643,1.1905685999999995
l_y (mm)_mean_50%,-0.22687340512820506,-0.7550050708050436,-0.6533037004002287,0.1814196013011152,0.39216312830188643,1.1905685999999995
